Longitude,Latitude,FireCause,County,FireDiscoveryDate,FireDiscoveryTime,FireOutDate,FireOutTime,State
-94.6705236,31.978022337,Human,Rusk,2020/05/06,20:36:59+00,2020/05/11,16:54:24+00,TX
-97.5116742179999,30.0546718420001,Human,Bastrop,2017/07/26,23:52:59+00,2017/07/31,21:59:59+00,TX
-95.159207169,33.8192060060001,Human,Red River,2015/08/10,23:05:00+00,2015/08/11,01:54:59+00,TX
-95.199407007,30.7690887380001,Human,San Jacinto,2016/10/02,22:56:00+00,2016/10/03,00:59:00+00,TX
-101.947609967,35.323007939,Undetermined,Potter,2016/02/13,22:44:00+00,2016/02/15,23:00:00+00,TX
-94.84095695,31.473722223,Human,Angelina,2016/07/03,18:24:00+00,2016/07/05,15:00:00+00,TX
-97.68600749,27.2917046170001,Human,Kleberg,2018/04/11,18:58:01+00,2018/04/13,02:24:18+00,TX
-99.353508157,32.712905613,Human,Shackelford,2015/09/12,21:11:00+00,2015/09/17,00:00:00+00,TX
-102.096842312,35.0300058830001,Human,Randall,2019/11/26,21:43:35+00,2019/11/27,22:12:48+00,TX
-94.2132234599999,31.5954389440001,Unknown,San Augustine,2018/07/01,20:03:00+00,2018/07/05,20:20:04+00,TX
-95.39980717,32.829305806,Human,Wood,2015/07/31,23:03:00+00,2015/08/02,21:56:00+00,TX
-98.310269337,33.9983162390001,Unknown,Clay,2020/07/24,22:29:34+00,2020/07/26,22:01:00+00,TX
-94.596180288,32.707624149,Human,Harrison,2018/06/02,21:20:49+00,2018/06/03,17:31:33+00,TX
-94.506406925,32.600205799,Human,Harrison,2015/09/22,18:37:59+00,2015/09/22,20:26:59+00,TX
-95.0329903589999,31.959255652,Unknown,Cherokee,2020/02/29,21:23:13+00,2020/03/04,16:35:24+00,TX
-94.678523559,31.3079555360001,Natural,Angelina,2016/09/11,22:15:00+00,2016/09/11,23:19:59+00,TX
-93.683673278,30.8696554840001,Human,Newton,2016/12/29,02:15:00+00,2016/12/30,07:15:00+00,TX
-95.995007345,33.181505848,Human,Hunt,2015/10/16,18:14:00+00,2015/10/16,19:57:00+00,TX
-94.928990248,30.30192199,Unknown,Liberty,2021/03/18,19:23:00+00,2021/03/19,01:00:48+00,TX
-94.161506779,31.5860056110001,Human,San Augustine,2015/07/26,23:45:00+00,2015/07/27,01:59:00+00,TX
-101.896688653,30.721365145,Human,Pecos,2019/10/12,17:46:04+00,2019/10/17,13:19:53+00,TX
-94.58829021,31.3880055550001,Human,Angelina,2017/08/19,21:21:59+00,2017/08/20,21:59:59+00,TX
-94.6220236729999,33.4426226250001,Human,Bowie,2018/08/27,21:59:00+00,2018/08/31,21:39:49+00,TX
-94.1706902129999,33.370855964,Human,Bowie,2017/03/24,18:59:59+00,2017/03/24,21:52:00+00,TX
-97.610007584,30.0814051840001,Human,Bastrop,2015/10/11,21:40:59+00,2015/10/14,21:59:59+00,TX
-98.468341352,33.94583921,Human,Wichita,2018/08/01,19:55:25+00,2018/08/04,22:45:33+00,TX
-94.805009296,31.3327435210001,Human,Angelina,2021/03/08,19:50:00+00,2021/03/09,22:46:30+00,TX
-95.204073685,30.9622887800001,Human,Trinity,2018/08/08,19:59:57+00,2018/08/13,18:43:35+00,TX
-96.5069885569999,30.8451804040001,Unknown,Robertson,2020/08/17,20:23:59+00,2020/08/20,23:39:00+00,TX
-101.320564154,31.39611639,Unknown,Reagan,2019/08/26,00:53:52+00,2019/08/29,22:04:47+00,TX
-94.2330068749999,32.967205882,Human,Cass,2017/04/04,21:43:59+00,2017/04/04,22:15:59+00,TX
-101.83600892,35.0670059030001,Human,Randall,2016/03/23,16:31:00+00,2016/03/23,17:48:00+00,TX
-94.742261976,32.4123174200001,Human,Gregg,2018/05/23,20:39:00+00,2018/05/23,23:10:45+00,TX
-95.020163633,33.6457657880001,Human,Red River,2020/08/01,17:16:59+00,2020/08/01,18:14:59+00,TX
-104.911009416,31.98511524,Natural,Culberson,2016/05/07,18:51:00+00,2016/06/30,21:00:00+00,TX
-97.525707543,29.651805102,Human,Gonzales,2015/08/17,23:03:00+00,2015/08/20,21:59:59+00,TX
-96.088890672,32.6847224160001,Human,Kaufman,2020/08/11,21:01:59+00,2020/08/14,21:12:50+00,TX
-95.196707186,33.9344393590001,Human,Red River,2020/11/15,21:45:00+00,2020/11/16,23:22:34+00,TX
-95.26584041,31.8461722800001,Undetermined,Cherokee,2017/12/12,04:21:00+00,2017/12/12,22:54:00+00,TX
-96.540418684,30.297443453,Unknown,Washington,2020/08/29,21:48:17+00,2020/09/01,22:11:14+00,TX
-93.684906613,30.7621721290001,Human,Newton,2018/04/26,23:50:04+00,2018/04/30,20:05:25+00,TX
-94.554206965,33.063005887,Human,Cass,2015/07/18,18:35:00+00,2015/07/18,20:05:00+00,TX
-99.1658080189999,31.0978053220001,Human,McCulloch,2016/02/01,20:44:00+00,2016/02/08,23:00:00+00,TX
-95.594607152,31.624405563,Unknown,Anderson,2020/08/16,20:50:00+00,2020/08/17,15:20:59+00,TX
-94.1547235259999,33.045389234,Human,Cass,2020/05/07,23:22:00+00,2020/05/11,17:03:00+00,TX
-95.6078071109999,30.75474539,Human,Walker,2020/07/09,20:44:00+00,2020/07/10,13:38:00+00,TX
-95.773890474,30.5702886770001,Unknown,Montgomery,2018/03/10,17:55:59+00,2018/03/12,23:00:00+00,TX
-98.548957946,32.499305609,Unknown,Eastland,2020/08/29,23:39:44+00,2020/09/09,21:53:08+00,TX
-94.6486235249999,30.6314220670001,Human,Polk,2019/07/24,19:30:19+00,2019/07/25,18:14:08+00,TX
-97.602327767,33.406275819,Unknown,Wise,2020/10/24,20:23:59+00,2020/10/30,21:30:00+00,TX
-95.021956932,30.1468219550001,Unknown,Liberty,2019/09/08,21:49:47+00,2019/09/10,00:13:25+00,TX
-101.053508699,34.6193392010001,Unknown,Briscoe,2018/05/13,00:39:30+00,2018/05/16,23:01:50+00,TX
-95.027640425,33.1395892150001,Unknown,Titus,2019/09/10,19:41:59+00,2019/09/11,16:37:40+00,TX
-101.761342231,35.0459059030001,Human,Randall,2017/03/02,17:32:00+00,2017/03/03,01:30:00+00,TX
-94.4783069439999,33.051805888,Human,Cass,2016/12/21,19:04:00+00,2016/12/21,20:29:59+00,TX
-95.949007267,32.068105636,Human,Henderson,2015/10/19,18:21:59+00,2015/10/20,20:45:00+00,TX
-98.097229982,31.171394266,Human,Lampasas,2021/01/25,21:16:06+00,2021/01/29,22:54:36+00,TX
-101.670191932,30.707655151,Human,Crockett,2019/10/26,13:01:17+00,2019/10/29,20:22:30+00,TX
-102.061692337,35.4913559600001,Undetermined,Potter,2016/10/16,23:18:00+00,2016/10/19,21:59:59+00,TX
-94.927840354,32.4143724050001,Human,Gregg,2017/11/28,16:50:00+00,2017/12/01,02:07:59+00,TX
-100.326903318,32.3039938380001,Human,Nolan,2019/09/01,23:16:22+00,2019/09/04,00:59:59+00,TX
-95.05769029,30.49198869,Human,San Jacinto,2021/03/07,22:36:00+00,2021/03/08,02:57:02+00,TX
-94.694623689,33.5170892990001,Human,Bowie,2016/10/08,00:13:00+00,2016/10/10,13:44:59+00,TX
-94.505640184,31.2963388700001,Human,Angelina,2016/10/23,19:20:00+00,2016/10/24,22:18:59+00,TX
-97.5720171629999,32.195959821,Unknown,Johnson,2018/07/24,01:47:00+00,2018/07/30,20:48:35+00,TX
-95.679107131,30.7964053960001,Human,Walker,2015/10/12,18:33:59+00,2015/10/12,19:47:00+00,TX
-95.3232992759999,31.2405308560001,Natural,Houston,2020/06/17,16:05:00+00,2020/06/22,15:46:59+00,TX
-94.336356923,33.316172613,Unknown,Bowie,2019/09/08,18:22:47+00,2019/09/13,21:44:52+00,TX
-98.477174604,32.7480056580001,Natural,Palo Pinto,2016/06/28,20:35:00+00,2016/06/30,19:54:59+00,TX
-95.014923656,31.501288892,Human,Cherokee,2017/01/30,21:24:59+00,2017/01/31,23:00:00+00,TX
-99.845008192,31.253805324,Human,Concho,2016/02/07,20:50:00+00,2016/02/15,23:00:00+00,TX
-93.853873333,31.0756888500001,Undetermined,Newton,2017/05/25,21:01:00+00,2017/05/25,22:34:00+00,TX
-101.621642257,35.749789359,Human,Hutchinson,2019/03/13,19:09:12+00,2019/03/16,01:00:01+00,TX
-95.044503881,31.491391289,Human,Cherokee,2020/11/04,18:40:59+00,2020/11/10,14:11:28+00,TX
-95.5751904379999,30.8141387360001,Human,Walker,2019/10/18,20:03:59+00,2019/10/23,13:14:02+00,TX
-94.670843975,30.7139295210001,Human,Polk,2020/11/21,23:42:00+00,2020/11/24,02:00:00+00,TX
-94.182423423,31.1644555250001,Human,San Augustine,2016/04/05,12:10:00+00,2016/04/06,21:42:00+00,TX
-93.7956233359999,31.439805596,Undetermined,Sabine,2016/12/22,20:16:59+00,2017/01/04,21:00:00+00,TX
-94.27520688,32.8703058620001,Human,Marion,2015/09/16,19:15:00+00,2015/09/16,21:21:59+00,TX
-96.0912239629999,32.0668556300001,Human,Navarro,2016/07/22,22:44:59+00,2016/07/25,18:04:00+00,TX
-101.184708764,35.067205937,Human,Armstrong,2018/04/02,21:30:21+00,2018/04/13,13:27:10+00,TX
-102.111908966,34.8110058460001,Human,Randall,2020/09/04,21:54:07+00,2020/09/05,22:12:32+00,TX
-95.197040451,32.8383224840001,Human,Wood,2018/07/19,19:38:00+00,2018/07/23,19:36:15+00,TX
-98.499452391,32.7169500960001,Unknown,Palo Pinto,2018/07/07,13:52:47+00,2018/07/13,01:48:09+00,TX
-94.9653735809999,30.235871968,Human,Liberty,2017/01/22,22:06:59+00,2017/01/23,01:09:00+00,TX
-95.4090270579999,30.7136253890001,Human,Walker,2020/07/13,20:34:00+00,2020/07/21,00:59:59+00,TX
-93.849173314,30.564449859,Human,Newton,2021/03/04,19:59:00+00,2021/03/05,22:20:38+00,TX
-94.644740306,32.798355832,Natural,Marion,2019/08/16,17:24:36+00,2019/08/17,21:49:16+00,TX
-94.5568069619999,32.9988058750001,Human,Cass,2015/10/18,11:36:59+00,2015/10/18,13:47:59+00,TX
-94.912056953,31.176338834,Natural,Trinity,2018/07/16,19:53:17+00,2018/07/19,14:34:46+00,TX
-95.080007009,31.410005541,Human,Houston,2016/02/18,16:41:00+00,2016/02/23,21:30:00+00,TX
-94.823006919,30.955805459,Human,Polk,2015/08/01,18:14:00+00,2015/08/01,19:50:00+00,TX
-101.990708991,35.5013559660001,Human,Potter,2016/09/27,22:08:00+00,2016/09/28,23:00:00+00,TX
-94.2469735559999,33.1307892470001,Human,Cass,2020/01/08,18:23:00+00,2020/01/13,15:49:03+00,TX
-101.908462268,33.4480962220001,Human,Lubbock,2018/04/09,01:20:06+00,2018/04/10,18:04:23+00,TX
-94.842507031,32.9095058450001,Human,Camp,2015/09/23,21:46:00+00,2015/09/23,23:31:00+00,TX
-94.652340257,31.9056556560001,Natural,Rusk,2018/07/28,01:00:01+00,2018/07/30,19:26:47+00,TX
-97.863334771,32.4101516220001,Unknown,Hood,2018/07/23,18:01:58+00,2018/07/29,00:07:43+00,TX
-94.8778070389999,32.8976058420001,Human,Upshur,2016/02/04,03:42:00+00,2016/02/06,19:30:00+00,TX
-94.7717236569999,32.658239129,Human,Upshur,2017/02/08,19:57:00+00,2017/02/09,23:00:00+00,TX
-94.146906714,30.3367053580001,Human,Hardin,2016/03/20,23:26:00+00,2016/03/21,01:18:59+00,TX
-98.140563146,26.9372267540001,Unknown,Brooks,2020/04/20,21:50:45+00,2020/04/23,03:11:43+00,TX
-94.186206835,32.4867807900001,Human,Harrison,2018/08/24,12:41:01+00,2018/08/24,13:57:35+00,TX
-97.7660075049999,27.1525045860001,Human,Kenedy,2017/03/21,23:52:59+00,2017/03/23,21:59:59+00,TX
-100.299941817,34.204622494,Human,Cottle,2016/03/28,18:53:59+00,2016/04/02,21:59:59+00,TX
-94.157106879,33.3595059620001,Human,Bowie,2015/08/31,20:06:59+00,2015/08/31,22:27:00+00,TX
-96.226007408,33.2555058520001,Human,Hunt,2016/09/24,15:27:59+00,2016/09/25,21:59:59+00,TX
-98.8415079809999,31.8533388070001,Human,Brown,2017/07/31,21:32:00+00,2017/08/02,21:59:59+00,TX
-100.0390083,32.3153055110001,Natural,Taylor,2015/08/27,14:48:00+00,2015/08/28,01:21:59+00,TX
-94.9509070189999,32.2165057060001,Human,Rusk,2015/10/17,16:25:59+00,2015/10/17,18:24:59+00,TX
-99.910758339,33.425905716,Undetermined,Knox,2016/07/21,17:07:59+00,2016/07/24,00:01:59+00,TX
-94.5061180389999,32.656672477,Human,Harrison,2018/04/11,18:01:16+00,2018/04/11,22:49:52+00,TX
-94.3106734309999,30.6442387450001,Human,Tyler,2017/04/08,20:02:00+00,2017/04/09,00:53:00+00,TX
-99.161674806,33.173339039,Unknown,Throckmorton,2019/09/11,22:02:27+00,2019/09/11,23:24:46+00,TX
-93.887389981,30.384305377,Human,Newton,2018/06/04,23:43:31+00,2018/06/05,15:05:26+00,TX
-95.0803169609999,30.4626853500001,Human,San Jacinto,2019/03/29,16:28:00+00,2019/04/02,17:00:00+00,TX
-94.095606695,30.218905335,Human,Orange,2017/11/25,22:38:00+00,2017/11/26,00:35:00+00,TX
-94.379440229,32.722689158,Human,Marion,2017/10/01,21:45:00+00,2017/10/02,16:15:00+00,TX
-94.638706914,31.7822889620001,Undetermined,Nacogdoches,2017/11/23,20:10:00+00,2017/11/25,00:00:00+00,TX
-94.021173398,31.3550722370001,Human,Sabine,2019/09/15,19:46:59+00,2019/09/19,14:27:18+00,TX
-95.00647362,30.835222088,Human,Polk,2016/07/23,17:06:00+00,2016/07/23,19:44:00+00,TX
-94.43350694,33.1823059160001,Human,Cass,2015/10/17,14:45:00+00,2015/10/20,00:59:59+00,TX
-96.8888074,30.004305194,Natural,Fayette,2015/09/26,00:14:00+00,2015/09/28,21:59:59+00,TX
-94.398040209,32.283155741,Undetermined,Panola,2017/10/19,01:18:00+00,2017/10/19,21:59:59+00,TX
-94.659823537,30.8200554380001,Natural,Polk,2019/08/21,20:45:11+00,2019/08/23,20:26:31+00,TX
-101.141308809,35.755306053,Natural,Hutchinson,2020/07/12,00:29:03+00,2020/07/16,22:29:31+00,TX
-94.256106785,31.207005531,Human,San Augustine,2016/03/03,23:25:00+00,2016/03/12,23:00:00+00,TX
-99.193008146,33.1517057,Natural,Throckmorton,2020/08/17,01:50:11+00,2020/08/18,23:58:00+00,TX
-100.483195026,31.4831920080001,Unknown,Tom Green,2021/01/31,01:07:51+00,2021/02/02,14:03:42+00,TX
-94.956997012,32.062365675,Human,Rusk,2018/08/24,00:07:00+00,2018/08/27,19:11:00+00,TX
-94.482040196,31.5862389320001,Human,Nacogdoches,2019/08/13,18:48:01+00,2019/08/16,17:54:41+00,TX
-95.727407141,30.753905386,Human,Walker,2019/10/02,17:35:00+00,2019/10/03,17:24:59+00,TX
-93.977473354,30.8447554680001,Human,Jasper,2016/10/25,19:22:59+00,2016/10/25,20:23:59+00,TX
-96.152507423,33.7773059530001,Human,Fannin,2017/05/10,18:00:00+00,2017/05/10,21:30:00+00,TX
-95.2061071099999,32.6604057820001,Human,Wood,2015/08/01,22:38:59+00,2015/08/03,14:16:59+00,TX
-94.895306958,31.3617888680001,Human,Angelina,2017/02/12,23:10:59+00,2017/02/13,01:01:00+00,TX
-101.566407906,35.6922060200001,Human,Hutchinson,2016/03/16,18:49:59+00,2016/03/26,00:00:00+00,TX
-97.9125910289999,30.8354719870001,Unknown,Burnet,2019/09/20,22:12:50+00,2019/09/25,14:37:20+00,TX
-95.440307073,30.8484054150001,Human,Walker,2015/08/03,21:30:00+00,2015/08/03,22:49:00+00,TX
-94.2183567279999,30.2503886700001,Human,Hardin,2018/04/21,19:43:14+00,2018/04/21,22:20:50+00,TX
-98.102785623,32.6505612130001,Human,Palo Pinto,2018/04/03,20:24:12+00,2018/04/06,16:21:53+00,TX
-103.386841933,29.3923378490001,Natural,Brewster,2016/08/02,15:58:00+00,2016/08/06,00:00:00+00,TX
-94.2424068019999,31.617005614,Human,San Augustine,2015/08/11,19:30:00+00,2015/08/13,23:00:00+00,TX
-95.220173699,31.299255513,Natural,Houston,2016/04/13,15:29:00+00,2016/04/14,14:10:00+00,TX
-99.965558288,32.4183055330001,Human,Taylor,2019/08/31,18:51:20+00,2019/09/02,21:17:59+00,TX
-99.998898291,32.328925515,Unknown,Taylor,2019/03/22,00:20:00+00,2019/03/24,23:00:59+00,TX
-93.978573399,31.7182889750001,Human,Shelby,2016/10/18,23:34:00+00,2016/10/30,21:00:00+00,TX
-97.7961186219999,27.1052823540001,Natural,Kenedy,2018/04/16,21:05:52+00,2018/04/30,16:20:00+00,TX
-94.3921402289999,32.6633224760001,Human,Harrison,2017/01/31,21:59:59+00,2017/02/01,16:02:00+00,TX
-95.0837071,33.019205856,Human,Camp,2015/07/26,20:55:59+00,2015/07/26,22:18:59+00,TX
-94.9319070029999,32.0232889980001,Undetermined,Rusk,2017/10/24,17:58:59+00,2017/10/30,16:04:00+00,TX
-95.805073884,31.8241055940001,Unknown,Anderson,2021/01/15,21:04:59+00,2021/01/19,14:14:12+00,TX
-101.883708964,35.476595967,Human,Potter,2017/04/19,23:50:00+00,2017/04/21,02:00:00+00,TX
-99.7545081819999,31.4731720280001,Human,Concho,2016/08/09,18:32:00+00,2016/08/15,23:00:00+00,TX
-100.31278614,32.240561042,Natural,Nolan,2020/08/15,23:58:53+00,2020/08/18,22:01:00+00,TX
-97.928724474,32.753139016,Natural,Parker,2020/08/06,22:18:38+00,2020/08/09,23:07:13+00,TX
-94.682606992,32.9569058610001,Human,Morris,2015/10/22,18:17:59+00,2015/10/22,20:07:59+00,TX
-100.216674944,31.16667196,Unknown,Tom Green,2019/08/21,00:07:30+00,2019/08/25,19:52:30+00,TX
-96.114307324,32.3228890090001,Undetermined,Henderson,2016/12/21,20:00:00+00,2016/12/25,23:09:00+00,TX
-95.4452737889999,31.895655623,Human,Anderson,2017/11/18,20:57:00+00,2017/11/18,23:41:00+00,TX
-93.751506632,30.795805466,Human,Newton,2015/08/05,22:05:59+00,2015/08/06,00:43:59+00,TX
-93.793628155,30.803395451,Human,Newton,2018/08/31,20:21:09+00,2018/09/03,19:30:32+00,TX
-98.851824643,31.7233887850001,Human,Brown,2020/02/17,20:43:44+00,2020/02/19,21:35:25+00,TX
-94.8051902029999,30.0142052680001,Unknown,Liberty,2018/12/05,20:19:13+00,2018/12/06,19:50:35+00,TX
-94.181706845,32.6788058280001,Human,Harrison,2016/02/10,20:58:00+00,2016/02/10,22:15:00+00,TX
-94.2275067309999,30.259021999,Undetermined,Hardin,2017/11/11,16:43:00+00,2017/11/11,19:36:00+00,TX
-100.29070165,31.282688675,Natural,Tom Green,2020/07/09,23:53:25+00,2020/07/13,21:56:24+00,TX
-94.177506728,30.459905382,Human,Hardin,2015/08/05,23:45:59+00,2015/08/06,16:31:00+00,TX
-95.263007005,30.386805328,Human,San Jacinto,2015/09/20,21:01:00+00,2015/09/21,23:00:00+00,TX
-93.884723369,31.6247222900001,Human,Shelby,2017/04/27,21:17:00+00,2017/05/03,00:14:59+00,TX
-94.707556919,31.5440555820001,Human,Nacogdoches,2020/11/24,18:39:00+00,2020/11/24,20:10:59+00,TX
-97.328207522,30.26280523,Human,Bastrop,2015/10/01,18:08:59+00,2015/10/02,21:59:59+00,TX
-93.742906631,30.8143054700001,Human,Newton,2015/08/31,20:39:59+00,2015/08/31,21:00:00+00,TX
-94.323806781,30.774705441,Human,Tyler,2015/09/23,21:03:00+00,2015/09/23,22:25:00+00,TX
-93.6611732809999,30.9090888260001,Human,Newton,2018/05/12,03:01:00+00,2018/05/12,06:19:47+00,TX
-93.558273261,31.1821722120001,Human,Newton,2017/04/08,22:25:00+00,2017/04/09,00:17:00+00,TX
-94.241723513,32.54772246,Human,Harrison,2017/01/08,21:07:00+00,2017/01/08,23:34:00+00,TX
-97.636907569,29.6118050900001,Undetermined,Gonzales,2015/08/07,22:30:00+00,2015/08/09,21:59:59+00,TX
-94.87540692,30.7108054080001,Human,Polk,2016/01/31,21:20:00+00,2016/01/31,22:51:59+00,TX
-95.7432571319999,30.4837053310001,Human,Montgomery,2018/04/18,19:50:57+00,2018/04/29,05:00:00+00,TX
-98.9616160899999,31.1118814000001,Natural,San Saba,2019/08/31,17:38:14+00,2019/09/03,22:50:58+00,TX
-97.898007568,28.011104759,Human,Jim Wells,2015/08/10,20:19:59+00,2015/08/11,21:59:59+00,TX
-93.970606693,30.85512213,Human,Jasper,2016/10/26,17:21:00+00,2016/10/27,21:49:59+00,TX
-94.1857394039999,33.0401179340001,Human,Cass,2018/06/27,21:52:00+00,2018/06/27,22:31:59+00,TX
-94.8610069219999,30.8098387590001,Human,Polk,2017/05/02,20:45:59+00,2017/05/02,22:21:59+00,TX
-100.570008536,33.9740057810001,Unknown,Motley,2020/08/14,20:33:15+00,2020/08/16,23:58:59+00,TX
-94.3491902,32.3574890880001,Human,Harrison,2017/01/30,19:54:00+00,2017/01/30,23:25:00+00,TX
-94.731706961,32.19250571,Human,Rusk,2016/01/28,21:43:59+00,2016/01/28,22:44:00+00,TX
-102.805909261,36.4149260670001,Human,Dallam,2020/07/27,21:59:59+00,2020/07/27,23:00:00+00,TX
-94.7157736679999,33.0789725440001,Human,Morris,2017/11/19,04:37:00+00,2017/11/20,16:30:00+00,TX
-95.904440576,31.8339555920001,Natural,Anderson,2018/07/21,18:37:48+00,2018/07/24,19:40:57+00,TX
-95.140707095,32.68940579,Human,Upshur,2016/02/13,17:38:00+00,2016/02/13,22:53:00+00,TX
-94.4100734789999,30.9619554760001,Unknown,Tyler,2018/05/23,23:06:43+00,2018/05/25,14:03:51+00,TX
-101.846675501,33.970005718,Human,Hale,2017/03/19,15:46:00+00,2017/03/21,00:59:59+00,TX
-98.8233414159999,33.5958391300001,Unknown,Archer,2018/07/16,18:58:53+00,2018/07/22,01:00:18+00,TX
-102.21525704,30.3250517280001,Human,Terrell,2020/04/13,20:19:14+00,2020/04/18,22:01:00+00,TX
-95.0716736369999,30.830438755,Human,Polk,2017/11/19,03:27:59+00,2017/11/19,05:52:59+00,TX
-94.3473067749999,30.5223053890001,Human,Hardin,2017/11/27,17:13:59+00,2017/11/29,20:09:00+00,TX
-94.144690189,33.0419059010001,Human,Cass,2019/08/30,17:24:01+00,2019/09/02,19:28:51+00,TX
-94.896307038,32.79130582,Human,Upshur,2016/01/28,20:16:00+00,2016/01/28,23:45:00+00,TX
-95.0725236059999,30.1830386240001,Human,Liberty,2016/08/07,23:52:59+00,2016/08/08,03:39:00+00,TX
-94.299690256,33.5190893170001,Human,Bowie,2016/10/09,23:38:00+00,2016/10/10,18:30:59+00,TX
-100.301508303,31.268171975,Human,Tom Green,2019/08/28,20:25:21+00,2019/09/03,22:48:13+00,TX
-94.4989236229999,33.163572576,Unknown,Cass,2020/12/08,21:01:00+00,2020/12/08,23:13:59+00,TX
-95.450190456,31.834838941,Human,Anderson,2016/08/02,21:40:00+00,2016/08/03,01:09:59+00,TX
-101.635508904,35.468305979,Undetermined,Potter,2016/12/30,22:24:00+00,2017/01/01,23:09:00+00,TX
-94.0606735,33.131339252,Human,Cass,2016/07/16,18:30:00+00,2016/07/16,21:14:59+00,TX
-97.361042966,29.757517448,Human,Gonzales,2021/03/05,21:03:53+00,2021/03/08,22:45:25+00,TX
-96.507590754,32.3202223220001,Undetermined,Ellis,2016/11/16,19:44:59+00,2016/11/17,18:00:00+00,TX
-94.9576404329999,33.561772633,Unknown,Red River,2019/10/20,20:21:01+00,2019/10/23,20:16:13+00,TX
-94.992940375,32.4871057570001,Human,Smith,2016/11/07,21:01:59+00,2016/11/08,00:06:00+00,TX
-102.079175534,33.652838983,Human,Lubbock,2017/11/18,19:12:59+00,2017/11/19,00:59:59+00,TX
-96.142874079,33.75940595,Human,Fannin,2017/10/01,19:17:00+00,2017/10/09,12:59:59+00,TX
-94.118506874,33.444239313,Unknown,Bowie,2021/03/07,23:41:00+00,2021/03/08,17:18:04+00,TX
-95.826373851,31.229022136,Human,Leon,2017/09/28,19:53:00+00,2017/09/30,23:00:00+00,TX
-96.3893073419999,31.375305483,Human,Limestone,2015/10/04,22:25:00+00,2015/10/05,01:49:00+00,TX
-93.908890001,30.7488387810001,Human,Jasper,2017/01/12,19:14:00+00,2017/01/12,22:28:00+00,TX
-95.0766739599999,30.4616723500001,Unknown,San Jacinto,2019/03/25,18:51:00+00,2019/04/04,15:59:59+00,TX
-97.2833711119999,29.5996513900001,Unknown,Gonzales,2020/11/11,19:45:44+00,2020/11/13,21:01:00+00,TX
-94.0820734059999,31.3435388950001,Human,San Augustine,2016/09/23,21:53:59+00,2016/09/24,00:40:59+00,TX
-94.661706916,31.7112056170001,Human,Nacogdoches,2015/08/29,17:45:59+00,2015/08/30,17:15:00+00,TX
-101.610380915,35.671198014,Human,Hutchinson,2020/07/05,03:35:41+00,2020/07/05,17:25:54+00,TX
-100.428675005,31.338838649,Natural,Tom Green,2020/07/01,03:18:18+00,2020/07/05,22:03:26+00,TX
-94.713136879,30.7181754150001,Human,Polk,2021/01/18,21:59:59+00,2021/02/01,00:00:00+00,TX
-94.7261069049999,31.1668055060001,Human,Angelina,2015/08/06,15:43:00+00,2015/08/06,16:51:59+00,TX
-93.999806672,30.2665053480001,Human,Jasper,2016/02/19,17:32:59+00,2016/02/20,18:27:00+00,TX
-100.571701637,30.68684689,Natural,Sutton,2019/10/07,20:53:12+00,2019/10/11,21:47:13+00,TX
-95.668023816,31.213738812,Unknown,Houston,2019/09/16,22:47:35+00,2019/09/19,14:28:46+00,TX
-95.202456978,30.146321949,Human,Montgomery,2021/02/23,21:22:00+00,2021/02/24,23:12:01+00,TX
-94.6926068669999,30.576605387,Human,Polk,2021/03/08,20:08:00+00,2021/03/09,13:59:38+00,TX
-98.551338586,31.776587353,Unknown,Comanche,2019/10/23,18:54:43+00,2019/10/25,21:48:44+00,TX
-95.693007246,32.838589126,Human,Rains,2016/08/05,20:10:59+00,2016/08/10,21:59:59+00,TX
